GameName,GameTypeId,Images,Operator/Code,ProviderId
Celtic Gold,Slots,"[{""GameImageId"":12510,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1740945386581.webp""},{""GameImageId"":12508,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_1740945371915.webp""},{""GameImageId"":12509,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_tall_1740945379883.webp""},{""GameImageId"":11770,""GameId"":0,""ImageKey"":""featured"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1736525040034.jpg""},{""GameImageId"":16483,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/FeaturedBreakout_CelticGold_978x411_1758185140465.png""},{""GameImageId"":12507,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1740945358161.jpg""},{""GameImageId"":10686,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_HD_1736524995539.jpg""},{""GameImageId"":10685,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_HD_1736524989071.jpg""},{""GameImageId"":16378,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/JumboBreakout_CelticGold_510x510_1758039429798.png""},{""GameImageId"":11771,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_tall_1736525068509.jpg""}]",GNOG,DraftKings
Hop It - Cavern Crossing,Slots,"[{""GameImageId"":12814,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_featuredBanner_animated_1741911560520.webp""},{""GameImageId"":12812,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_square_animated_1741911498988.webp""},{""GameImageId"":12813,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_tall_animated_1741911524634.webp""},{""GameImageId"":12810,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_featuredBanner_1741911455490.jpg""},{""GameImageId"":10935,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_square_HD_1733152591027.jpg""},{""GameImageId"":10934,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_square_HD_1733152584968.jpg""},{""GameImageId"":12811,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_tall_1741911468632.jpg""}]",GNOG,DraftKings
Hop It - Cavern Crossing,Slots,"[{""GameImageId"":12814,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_featuredBanner_animated_1741911560520.webp""},{""GameImageId"":12812,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_square_animated_1741911498988.webp""},{""GameImageId"":12813,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_tall_animated_1741911524634.webp""},{""GameImageId"":12810,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_featuredBanner_1741911455490.jpg""},{""GameImageId"":10935,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_square_HD_1733152591027.jpg""},{""GameImageId"":10934,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_square_HD_1733152584968.jpg""},{""GameImageId"":12811,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_tall_1741911468632.jpg""}]",GNOG,DraftKings
Hop It - Cavern Crossing,Slots,"[{""GameImageId"":12814,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_featuredBanner_animated_1741911560520.webp""},{""GameImageId"":12812,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_square_animated_1741911498988.webp""},{""GameImageId"":12813,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_tall_animated_1741911524634.webp""},{""GameImageId"":12810,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_featuredBanner_1741911455490.jpg""},{""GameImageId"":10935,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_square_HD_1733152591027.jpg""},{""GameImageId"":10934,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_square_HD_1733152584968.jpg""},{""GameImageId"":12811,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_tall_1741911468632.jpg""}]",GNOG,DraftKings
Hop It - Cavern Crossing,Slots,"[{""GameImageId"":12814,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_featuredBanner_animated_1741911560520.webp""},{""GameImageId"":12812,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_square_animated_1741911498988.webp""},{""GameImageId"":12813,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_tall_animated_1741911524634.webp""},{""GameImageId"":12810,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_featuredBanner_1741911455490.jpg""},{""GameImageId"":10935,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_square_HD_1733152591027.jpg""},{""GameImageId"":10934,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_square_HD_1733152584968.jpg""},{""GameImageId"":12811,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_tall_1741911468632.jpg""}]",GNOG,DraftKings
Hop It - Cavern Crossing,Slots,"[{""GameImageId"":12814,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_featuredBanner_animated_1741911560520.webp""},{""GameImageId"":12812,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_square_animated_1741911498988.webp""},{""GameImageId"":12813,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_tall_animated_1741911524634.webp""},{""GameImageId"":12810,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_featuredBanner_1741911455490.jpg""},{""GameImageId"":10935,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_square_HD_1733152591027.jpg""},{""GameImageId"":10934,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_square_HD_1733152584968.jpg""},{""GameImageId"":12811,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_tall_1741911468632.jpg""}]",GNOG,DraftKings
Hop It - Cavern Crossing,Slots,"[{""GameImageId"":12814,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_featuredBanner_animated_1741911560520.webp""},{""GameImageId"":12812,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_square_animated_1741911498988.webp""},{""GameImageId"":12813,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_tall_animated_1741911524634.webp""},{""GameImageId"":12810,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_featuredBanner_1741911455490.jpg""},{""GameImageId"":10935,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_square_HD_1733152591027.jpg""},{""GameImageId"":10934,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_square_HD_1733152584968.jpg""},{""GameImageId"":12811,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_tall_1741911468632.jpg""}]",GNOG,DraftKings
Hop It - Cavern Crossing,Slots,"[{""GameImageId"":12814,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_featuredBanner_animated_1741911560520.webp""},{""GameImageId"":12812,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_square_animated_1741911498988.webp""},{""GameImageId"":12813,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_tall_animated_1741911524634.webp""},{""GameImageId"":12810,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_featuredBanner_1741911455490.jpg""},{""GameImageId"":10935,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_square_HD_1733152591027.jpg""},{""GameImageId"":10934,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_square_HD_1733152584968.jpg""},{""GameImageId"":12811,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_tall_1741911468632.jpg""}]",GNOG,DraftKings
Hop It - Cavern Crossing,Slots,"[{""GameImageId"":12814,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_featuredBanner_animated_1741911560520.webp""},{""GameImageId"":12812,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_square_animated_1741911498988.webp""},{""GameImageId"":12813,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/Cavern Crossing_tall_animated_1741911524634.webp""},{""GameImageId"":12810,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_featuredBanner_1741911455490.jpg""},{""GameImageId"":10935,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_square_HD_1733152591027.jpg""},{""GameImageId"":10934,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_square_HD_1733152584968.jpg""},{""GameImageId"":12811,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/bb6ba93c-615d-44d3-b60a-6b7129063905/cavernCrossing_tall_1741911468632.jpg""}]",GNOG,DraftKings
Dollar UP! Fortunes,Slots,"[{""GameImageId"":14386,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_TileAnimation_Banner_1748496111137.webp""},{""GameImageId"":14384,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_TileAnimation_Square_1748496096122.webp""},{""GameImageId"":14385,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_TileAnimation_Tall_1748496104625.webp""},{""GameImageId"":16136,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FeaturedBreakout_DollarUPFortunes_978x411_1757109309019.png""},{""GameImageId"":12804,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_featuredBanner_1741904725847.jpg""},{""GameImageId"":11766,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_square_1741904718322.jpg""},{""GameImageId"":11765,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_square_1741904712190.jpg""},{""GameImageId"":16325,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/JumboBreakoutDollarUP!Fortunes510x510_1758034343703.png""},{""GameImageId"":12805,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_tall_1741904733518.jpg""}]",GNOG,DraftKings
Dollar UP! Fortunes,Slots,"[{""GameImageId"":14386,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_TileAnimation_Banner_1748496111137.webp""},{""GameImageId"":14384,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_TileAnimation_Square_1748496096122.webp""},{""GameImageId"":14385,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_TileAnimation_Tall_1748496104625.webp""},{""GameImageId"":16136,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FeaturedBreakout_DollarUPFortunes_978x411_1757109309019.png""},{""GameImageId"":12804,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_featuredBanner_1741904725847.jpg""},{""GameImageId"":11766,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_square_1741904718322.jpg""},{""GameImageId"":11765,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_square_1741904712190.jpg""},{""GameImageId"":16325,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/JumboBreakoutDollarUP!Fortunes510x510_1758034343703.png""},{""GameImageId"":12805,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_tall_1741904733518.jpg""}]",GNOG,DraftKings
Dollar UP! Fortunes,Slots,"[{""GameImageId"":14386,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_TileAnimation_Banner_1748496111137.webp""},{""GameImageId"":14384,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_TileAnimation_Square_1748496096122.webp""},{""GameImageId"":14385,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_TileAnimation_Tall_1748496104625.webp""},{""GameImageId"":16136,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FeaturedBreakout_DollarUPFortunes_978x411_1757109309019.png""},{""GameImageId"":12804,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_featuredBanner_1741904725847.jpg""},{""GameImageId"":11766,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_square_1741904718322.jpg""},{""GameImageId"":11765,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_square_1741904712190.jpg""},{""GameImageId"":16325,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/JumboBreakoutDollarUP!Fortunes510x510_1758034343703.png""},{""GameImageId"":12805,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/78693fb1-1fb4-4235-ac17-625cc40a2e0b/FortunesDollarUp_tall_1741904733518.jpg""}]",GNOG,DraftKings
